seed,position,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep
763548,Defender,76,91,86,94,20,39,61,600,4,0,57,50,70,false,50,50
763549,Forward,67,94,92,96,20,39,188,600,0,0,56,50,70,false,50,50
763550,Midfielder,74,90,86,92,20,39,44,600,2,0,62,52,70,false,50,50
763551,Defender,74,90,87,94,20,39,41,600,2,0,62,51,70,false,50,50
763544,Forward,64,90,88,93,20,39,163,600,0,0,60,50,70,false,50,50
763545,Midfielder,77,94,85,96,20,39,26,600,2,0,58,50,70,false,50,50
763546,Defender,72,91,87,94,20,39,54,600,2,0,54,50,70,false,50,50
763547,Forward,62,90,88,93,20,39,190,600,2,0,54,50,70,false,50,50
763556,Midfielder,74,90,88,93,20,39,26,600,2,0,39,50,70,false,50,50
763557,Defender,74,92,89,95,20,39,65,600,0,0,39,50,70,false,50,50
763558,Forward,64,89,87,92,20,39,132,600,2,0,40,50,70,false,50,50
763559,Midfielder,73,90,88,93,20,39,42,600,2,0,39,50,70,false,50,50
763552,Defender,71,91,88,94,20,39,63,600,2,0,39,50,70,false,50,50
763553,Forward,65,90,89,93,20,39,190,600,1,0,39,50,70,false,50,50
763554,Midfielder,75,91,88,93,20,39,34,600,1,0,39,50,70,false,50,50
763555,Defender,76,91,86,94,20,39,47,600,2,0,38,50,70,false,50,50
763564,Forward,65,92,90,95,20,39,176,600,1,0,40,50,70,false,50,50
763565,Midfielder,75,91,88,93,20,39,31,600,4,0,40,50,70,false,50,50
763566,Defender,76,92,89,95,20,39,63,600,1,0,40,50,70,false,50,50
763567,Forward,64,91,89,93,20,39,158,600,1,0,40,50,70,false,50,50
763560,Midfielder,75,91,90,94,20,39,45,600,2,0,40,50,70,false,50,50
763561,Defender,71,91,89,95,20,39,62,600,1,0,40,50,70,false,50,50
763562,Forward,65,91,89,94,20,39,167,600,1,0,40,50,70,false,50,50
763563,Midfielder,73,89,87,92,20,39,34,600,3,0,40,50,70,false,50,50
763572,Defender,75,90,86,93,20,39,56,600,1,0,41,50,70,false,50,50
763573,Forward,64,90,88,93,20,39,174,600,1,0,41,50,70,false,50,50
763574,Midfielder,74,90,88,93,20,39,33,593,0,0,40,50,70,false,50,50
763575,Defender,76,92,86,95,20,39,52,593,1,0,40,50,70,false,50,50
763568,Forward,64,89,87,92,20,39,157,600,1,0,40,50,70,false,50,50
763569,Midfielder,74,94,92,97,20,39,28,600,0,0,40,50,70,false,50,50
763570,Defender,78,93,88,97,20,39,66,596,2,0,40,50,70,false,50,50
763571,Forward,64,90,88,93,20,39,189,596,2,0,40,50,70,false,50,50
763580,Midfielder,73,89,86,92,20,39,37,600,2,0,42,50,70,false,50,50
763581,Defender,74,89,87,93,20,39,56,599,1,0,42,50,70,false,50,50
763582,Forward,64,93,91,96,20,39,171,600,2,0,42,50,70,false,50,50
763583,Midfielder,76,92,87,95,20,39,26,600,3,0,42,50,70,false,50,50
763576,Defender,74,93,90,96,20,39,53,600,2,0,41,50,70,false,50,50
763577,Forward,64,90,88,93,20,39,180,600,1,0,42,50,70,false,50,50
763578,Midfielder,75,91,84,93,20,39,31,600,1,0,41,50,70,false,50,50
763579,Defender,74,93,91,97,20,39,75,599,2,0,41,50,70,false,50,50
763460,Forward,62,87,85,90,20,39,171,591,4,0,47,50,70,false,50,50
763461,Midfielder,76,94,92,97,20,39,25,592,1,0,47,50,70,false,50,50
763462,Defender,76,92,86,95,20,39,55,583,3,0,47,50,70,false,50,50
763463,Forward,64,89,87,92,20,39,176,586,1,0,47,50,70,false,50,50
763456,Midfielder,73,91,89,93,20,39,37,584,4,0,50,50,70,false,50,50
763457,Defender,75,90,87,94,20,39,49,585,1,0,50,50,70,false,50,50
763458,Forward,64,90,88,93,20,39,177,591,1,0,50,50,70,false,50,50
763459,Midfielder,76,92,87,95,20,39,39,591,1,0,50,50,70,false,50,50
763468,Defender,75,93,90,96,20,39,64,590,2,0,47,50,70,false,50,50
763469,Forward,64,90,88,93,20,39,188,588,1,0,47,50,70,false,50,50
763470,Midfielder,77,93,87,96,20,39,38,584,2,0,47,50,70,false,50,50
763471,Defender,75,90,86,94,20,39,63,586,4,0,47,50,70,false,50,50
763464,Forward,64,90,88,93,20,39,182,589,3,0,50,50,70,false,50,50
763465,Midfielder,73,90,88,93,20,39,33,588,2,0,50,50,70,false,50,50
763466,Defender,75,90,88,94,20,39,47,585,4,0,50,50,70,false,50,50
763467,Forward,63,88,86,91,20,39,183,584,3,0,50,50,70,false,50,50
763476,Midfielder,73,89,87,91,20,39,35,589,2,0,49,50,70,false,50,50
763477,Defender,76,94,91,97,20,39,47,589,3,0,49,50,70,false,50,50
763478,Forward,65,90,88,93,20,39,170,586,3,0,49,50,70,false,50,50
763479,Midfielder,74,91,89,94,20,39,20,587,3,0,49,50,70,false,50,50
763472,Defender,76,93,90,97,20,39,56,593,5,0,53,50,70,false,50,50
763473,Forward,64,91,90,94,20,39,188,592,1,0,53,50,70,false,50,50
763474,Midfielder,75,91,88,94,20,39,35,592,1,0,55,50,70,false,50,50
763475,Defender,73,91,87,94,20,39,71,593,1,0,55,50,70,false,50,50
763484,Forward,64,90,88,93,20,39,170,598,2,0,61,51,70,false,50,50
763485,Midfielder,74,91,89,94,20,39,29,598,3,0,62,51,70,false,50,50
763486,Defender,76,91,88,95,20,39,58,583,1,0,52,50,70,false,50,50
763487,Forward,64,89,87,92,20,39,187,584,1,0,53,50,70,false,50,50
763480,Midfielder,75,91,82,94,20,39,34,592,3,0,52,50,70,false,50,50
763481,Defender,76,91,87,94,20,39,63,591,0,0,53,50,70,false,50,50
763482,Forward,64,91,89,93,20,39,176,594,1,0,54,50,70,false,50,50
763483,Midfielder,73,93,91,96,20,39,27,594,4,0,54,50,70,false,50,50
763492,Defender,76,91,85,94,20,39,54,586,5,0,47,50,70,false,50,50
763493,Forward,64,90,88,93,20,39,166,586,1,0,47,50,70,false,50,50
763494,Midfielder,75,91,88,93,20,39,34,580,4,0,47,50,70,false,50,50
763495,Defender,72,91,87,94,20,39,60,579,2,0,47,50,70,false,50,50
763488,Forward,65,91,89,94,20,39,171,573,3,0,46,50,70,false,50,50
763489,Midfielder,74,91,89,94,20,39,19,572,1,0,47,50,70,false,50,50
763490,Defender,78,93,89,97,20,39,82,583,1,0,46,50,70,false,50,50
763491,Forward,64,90,88,93,20,39,169,582,1,0,46,50,70,false,50,50
763500,Midfielder,72,90,88,93,20,39,24,583,4,0,46,50,70,false,50,50
763501,Defender,74,91,88,94,20,39,41,583,2,0,46,50,70,false,50,50
763502,Forward,64,89,87,92,20,39,172,589,2,0,46,50,70,false,50,50
763503,Midfielder,75,94,92,96,20,39,32,586,2,0,46,50,70,false,50,50
763496,Defender,75,91,88,94,20,39,63,578,0,0,46,50,70,false,50,50
763497,Forward,65,91,89,93,20,39,183,578,1,0,46,50,70,false,50,50
763498,Midfielder,75,91,88,94,20,39,34,587,0,0,52,50,70,false,50,50
763499,Defender,76,91,87,94,20,39,56,587,4,0,52,50,70,false,50,50
763508,Forward,64,90,89,93,20,39,191,587,2,0,48,50,70,false,50,50
763509,Midfielder,77,94,89,97,20,39,32,585,3,0,48,50,70,false,50,50
763510,Defender,76,91,87,94,20,39,64,592,1,0,50,50,70,false,50,50
763511,Forward,66,92,90,95,20,39,176,592,3,0,49,50,70,false,50,50
763504,Midfielder,73,91,89,94,20,39,34,581,2,0,48,50,70,false,50,50
763505,Defender,75,90,86,93,20,39,54,581,3,0,48,50,70,false,50,50
763506,Forward,66,93,91,96,20,39,173,583,5,0,49,50,70,false,50,50
763507,Midfielder,74,90,88,93,20,39,33,585,0,0,49,50,70,false,50,50
763516,Defender,72,89,87,93,20,39,71,585,5,0,47,50,70,false,50,50
763517,Forward,63,93,91,96,20,39,168,586,5,0,47,50,70,false,50,50
763518,Midfielder,74,90,86,93,20,39,33,584,2,0,47,50,70,false,50,50
763519,Defender,76,91,87,94,20,39,58,583,1,0,47,50,70,false,50,50
763512,Forward,64,89,87,92,20,39,171,592,1,0,54,50,70,false,50,50
763513,Midfielder,74,90,86,93,20,39,28,592,0,0,53,50,70,false,50,50
763514,Defender,71,90,87,93,20,39,53,583,1,0,47,50,70,false,50,50
763515,Forward,64,90,88,93,20,39,185,583,5,0,47,50,70,false,50,50
763396,Midfielder,74,90,87,93,20,39,34,555,1,0,44,50,70,false,50,50
763397,Defender,71,89,86,93,20,39,57,554,3,0,44,50,70,false,50,50
763398,Forward,67,93,91,96,20,39,190,555,1,0,44,50,70,false,50,50
763399,Midfielder,76,92,87,95,20,39,35,555,0,0,44,50,70,false,50,50
763392,Defender,74,90,87,93,20,39,51,550,0,0,45,50,70,false,50,50
763393,Forward,64,90,88,93,20,39,163,549,2,0,45,50,70,false,50,50
763394,Midfielder,74,91,89,94,20,39,31,558,2,0,45,50,70,false,50,50
763395,Defender,73,88,85,91,20,39,56,559,2,0,44,50,70,false,50,50
763404,Forward,66,93,91,96,20,39,186,560,0,0,47,50,70,false,50,50
763405,Midfielder,74,90,88,93,20,39,35,562,7,0,47,50,70,false,50,50
763406,Defender,75,89,86,93,20,39,53,557,5,0,46,50,70,false,50,50
763407,Forward,64,89,87,92,20,39,187,556,3,0,46,50,70,false,50,50
763400,Midfielder,76,92,88,95,20,39,33,549,3,0,48,50,70,false,50,50
763401,Defender,75,89,86,93,20,39,55,549,3,0,48,50,70,false,50,50
763402,Forward,64,90,89,93,20,39,184,554,1,0,48,50,70,false,50,50
763403,Midfielder,74,90,83,92,20,39,37,557,3,0,48,50,70,false,50,50
763412,Defender,75,90,87,93,20,39,57,556,1,0,52,50,70,false,50,50
763413,Forward,63,90,88,93,20,39,179,555,6,0,52,50,70,false,50,50
763414,Midfielder,73,90,88,93,20,39,25,559,3,0,52,50,70,false,50,50
763415,Defender,73,89,86,93,20,39,57,559,2,0,52,50,70,false,50,50
763408,Forward,64,90,88,93,20,39,190,553,2,0,54,50,70,false,50,50
763409,Midfielder,73,92,90,95,20,39,29,552,0,0,54,50,70,false,50,50
763410,Defender,75,92,89,96,20,39,64,561,3,0,53,50,70,false,50,50
763411,Forward,65,91,89,94,20,39,182,561,1,0,53,50,70,false,50,50
763420,Midfielder,76,93,89,96,20,39,34,563,0,0,55,50,70,false,50,50
763421,Defender,73,91,88,94,20,39,54,561,2,0,55,50,70,false,50,50
763422,Forward,62,88,86,91,20,39,172,561,1,0,55,50,70,false,50,50
763423,Midfielder,76,94,92,97,20,39,38,560,3,0,55,50,70,false,50,50
763416,Defender,76,92,86,95,20,39,70,554,1,0,56,50,70,false,50,50
763417,Forward,64,93,92,96,20,39,165,552,2,0,56,50,70,false,50,50
763418,Midfielder,74,92,90,94,20,39,31,557,2,0,56,50,70,false,50,50
763419,Defender,74,91,88,94,20,39,62,556,4,0,56,50,70,false,50,50
763428,Forward,64,89,87,92,20,39,157,582,1,0,58,50,70,false,50,50
763429,Midfielder,74,90,87,93,20,39,32,583,1,0,58,50,70,false,50,50
763430,Defender,75,93,90,96,20,39,56,582,4,0,57,50,70,false,50,50
763431,Forward,64,91,89,93,20,39,170,581,0,0,57,50,70,false,50,50
763424,Midfielder,75,91,87,94,20,39,35,582,2,0,58,50,70,false,50,50
763425,Defender,75,89,86,93,20,39,62,582,3,0,58,50,70,false,50,50
763426,Forward,65,91,89,94,20,39,175,581,1,0,56,50,70,false,50,50
763427,Midfielder,77,93,88,96,20,39,28,581,4,0,56,50,70,false,50,50
763436,Defender,72,90,87,93,20,39,58,589,2,0,57,50,70,false,50,50
763437,Forward,65,90,88,93,20,39,215,588,0,0,57,50,70,false,50,50
763438,Midfielder,75,91,89,94,20,39,34,583,1,0,55,50,70,false,50,50
763439,Defender,75,90,85,93,20,39,54,584,2,0,56,50,70,false,50,50
763432,Forward,64,90,88,93,20,39,178,587,0,0,56,50,70,false,50,50
763433,Midfielder,75,91,89,94,20,39,38,587,7,0,56,50,70,false,50,50
763434,Defender,75,90,87,93,20,39,58,585,3,0,55,50,70,false,50,50
763435,Forward,63,90,88,93,20,39,160,582,0,0,53,50,70,false,50,50
763444,Midfielder,74,90,88,93,20,39,27,585,0,0,58,50,70,false,50,50
763445,Defender,75,93,90,96,20,39,61,586,4,0,57,50,70,false,50,50
763446,Forward,64,91,89,93,20,39,179,587,0,0,57,50,70,false,50,50
763447,Midfielder,75,91,87,94,20,39,36,588,3,0,57,50,70,false,50,50
763440,Defender,75,90,86,93,20,39,69,584,0,0,56,50,70,false,50,50
763441,Forward,65,91,89,94,20,39,197,583,1,0,55,50,70,false,50,50
763442,Midfielder,71,88,86,91,20,39,41,585,0,0,55,50,70,false,50,50
763443,Defender,71,89,85,92,20,39,58,584,4,0,55,50,70,false,50,50
763452,Forward,64,90,89,93,20,39,175,582,1,0,55,50,70,false,50,50
763453,Midfielder,75,91,86,94,20,39,32,582,0,0,55,50,70,false,50,50
763454,Defender,74,92,89,96,20,39,59,590,3,0,55,50,70,false,50,50
763455,Forward,65,91,88,93,20,39,186,590,1,0,55,50,70,false,50,50
763448,Midfielder,72,89,87,92,20,39,34,587,3,0,54,50,70,false,50,50
763449,Defender,74,93,90,97,20,39,57,587,4,0,54,50,70,false,50,50
763450,Forward,65,91,89,94,20,39,192,592,0,0,60,50,70,false,50,50
763451,Midfielder,73,88,85,91,20,39,37,590,0,0,59,50,70,false,50,50
763332,Defender,71,88,85,92,20,39,58,589,1,0,56,50,70,false,50,50
763333,Forward,67,93,91,96,20,39,203,590,1,0,57,50,70,false,50,50
763334,Midfielder,75,91,88,94,20,39,38,598,1,0,54,50,70,false,50,50
763335,Defender,70,93,89,96,20,39,52,597,3,0,53,50,70,false,50,50
763328,Forward,64,91,89,94,20,39,168,589,0,0,51,50,70,false,50,50
763329,Midfielder,77,93,82,96,20,39,37,588,2,0,51,50,70,false,50,50
763330,Defender,74,92,88,95,20,39,65,598,2,0,52,50,70,false,50,50
763331,Forward,67,94,92,97,20,39,162,598,1,0,52,50,70,false,50,50
763340,Midfielder,73,89,87,92,20,39,37,600,3,0,55,50,70,false,50,50
763341,Defender,75,93,90,96,20,39,51,600,2,0,56,50,70,false,50,50
763342,Forward,65,90,88,93,20,39,196,600,1,0,55,50,70,false,50,50
763343,Midfielder,74,90,88,93,20,39,36,600,2,0,55,50,70,false,50,50
763336,Defender,70,93,90,97,20,39,57,593,3,0,47,50,70,false,50,50
763337,Forward,65,91,89,93,20,39,178,594,5,0,48,50,70,false,50,50
763338,Midfielder,78,94,87,97,20,39,23,599,4,0,52,50,70,false,50,50
763339,Defender,73,92,89,95,20,39,55,599,3,0,52,50,70,false,50,50
763348,Forward,65,91,88,93,20,39,169,600,2,0,54,50,70,false,50,50
763349,Midfielder,76,92,90,95,20,39,39,599,3,0,53,50,70,false,50,50
763350,Defender,74,90,87,93,20,39,67,600,1,0,52,50,70,false,50,50
763351,Forward,65,91,89,94,20,39,175,600,3,0,52,50,70,false,50,50
763344,Midfielder,75,93,91,96,20,39,31,599,3,0,51,50,70,false,50,50
763345,Defender,72,92,89,95,20,39,53,600,3,0,51,50,70,false,50,50
763346,Forward,66,94,92,97,20,39,178,600,4,0,56,50,70,false,50,50
763347,Midfielder,77,94,88,97,20,39,34,600,0,0,57,50,70,false,50,50
763356,Defender,76,91,86,94,20,39,63,599,2,0,53,50,70,false,50,50
763357,Forward,65,91,90,94,20,39,169,599,4,0,53,50,70,false,50,50
763358,Midfielder,73,90,88,93,20,39,37,599,1,0,48,50,70,false,50,50
763359,Defender,74,89,86,92,20,39,51,599,4,0,50,50,70,false,50,50
763352,Forward,65,91,89,93,20,39,182,600,2,0,53,50,70,false,50,50
763353,Midfielder,75,91,89,94,20,39,28,600,2,0,54,50,70,false,50,50
763354,Defender,73,89,86,93,20,39,52,592,0,0,48,50,70,false,50,50
763355,Forward,64,90,88,93,20,39,168,591,2,0,48,50,70,false,50,50
763364,Midfielder,75,91,88,93,20,39,35,600,1,5,90,61,70,false,50,50
763365,Defender,76,92,86,95,20,39,55,600,2,5,88,61,70,false,50,50
763366,Forward,65,93,91,95,20,39,190,600,1,1,79,56,70,false,50,50
763367,Midfielder,73,89,86,92,20,39,29,600,1,1,80,56,70,false,50,50
763360,Defender,70,92,88,95,20,39,44,600,1,3,80,56,70,false,50,50
763361,Forward,64,90,88,93,20,39,160,600,2,3,80,56,70,false,50,50
763362,Midfielder,74,93,91,95,20,39,32,600,3,0,75,56,70,false,50,50
763363,Defender,74,89,86,93,20,39,52,600,1,0,75,56,70,false,50,50
763372,Forward,65,91,90,94,20,39,172,600,2,4,85,58,70,false,50,50
763373,Midfielder,75,91,88,94,20,39,32,600,2,4,84,57,70,false,50,50
763374,Defender,76,91,84,94,20,39,65,600,2,1,78,55,70,false,50,50
763375,Forward,64,90,88,93,20,39,177,600,2,1,79,55,70,false,50,50
763368,Midfielder,73,89,87,92,20,39,27,600,1,2,80,55,70,false,50,50
763369,Defender,72,93,89,96,20,39,69,600,2,1,79,55,70,false,50,50
763370,Forward,64,93,91,96,20,39,173,600,3,0,59,50,70,false,50,50
763371,Midfielder,73,93,91,96,20,39,33,600,6,0,60,50,70,false,50,50
763380,Defender,73,89,87,93,20,39,56,600,1,2,80,56,70,false,50,50
763381,Forward,64,90,88,93,20,39,159,600,1,2,79,56,70,false,50,50
763382,Midfielder,74,90,88,93,20,39,26,600,3,2,79,55,70,false,50,50
763383,Defender,78,94,91,97,20,39,57,600,4,2,79,55,70,false,50,50
763376,Forward,66,94,92,97,20,39,178,600,2,4,84,61,70,false,50,50
763377,Midfielder,74,90,88,93,20,39,34,600,0,4,84,61,70,false,50,50
763378,Defender,74,89,86,93,20,39,55,600,4,0,74,55,70,false,50,50
763379,Forward,63,90,88,93,20,39,179,600,3,0,75,55,70,false,50,50
763388,Midfielder,74,89,83,92,20,39,32,600,3,3,82,55,70,false,50,50
763389,Defender,77,93,91,97,20,39,57,600,4,2,79,55,70,false,50,50
763390,Forward,65,90,88,93,20,39,168,600,4,2,81,55,70,false,50,50
763391,Midfielder,70,91,89,94,20,39,35,600,4,2,81,55,70,false,50,50
763384,Defender,77,93,84,96,20,39,59,600,2,1,77,55,70,false,50,50
763385,Forward,64,91,89,94,20,39,180,600,1,2,78,55,70,false,50,50
763386,Midfielder,74,91,89,94,20,39,30,600,4,0,75,55,70,false,50,50
763387,Defender,75,90,87,93,20,39,48,600,3,1,76,55,70,false,50,50
763268,Forward,63,90,89,93,20,39,167,600,7,0,55,50,70,false,50,50
763269,Midfielder,76,92,88,95,20,39,26,600,0,0,55,50,70,false,50,50
763270,Defender,73,91,88,94,20,39,56,600,2,0,52,50,70,false,50,50
763271,Forward,63,89,88,92,20,39,187,600,4,0,52,50,70,false,50,50
763264,Midfielder,75,91,88,94,20,39,27,600,4,0,47,50,70,false,50,50
763265,Defender,75,90,87,94,20,39,63,600,4,0,47,50,70,false,50,50
763266,Forward,64,90,88,93,20,39,187,600,4,0,51,50,70,false,50,50
763267,Midfielder,76,92,88,95,20,39,40,600,0,0,51,50,70,false,50,50
763276,Defender,77,93,84,96,20,39,62,600,3,0,53,50,70,false,50,50
763277,Forward,64,91,89,94,20,39,174,600,3,0,55,50,70,false,50,50
763278,Midfielder,74,93,91,96,20,39,36,600,4,0,53,50,70,false,50,50
763279,Defender,72,93,90,96,20,39,64,600,4,0,53,50,70,false,50,50
763272,Forward,63,90,88,93,20,39,165,600,1,0,57,50,70,false,50,50
763273,Midfielder,75,91,88,94,20,39,36,600,4,0,56,50,70,false,50,50
763274,Defender,74,89,86,93,20,39,70,600,4,0,52,50,70,false,50,50
763275,Forward,64,90,88,93,20,39,199,600,4,0,53,50,70,false,50,50
763284,Midfielder,74,90,87,93,20,39,32,600,3,0,51,50,70,false,50,50
763285,Defender,74,90,87,93,20,39,60,600,5,0,51,50,70,false,50,50
763286,Forward,63,91,89,93,20,39,166,600,2,0,55,50,70,false,50,50
763287,Midfielder,74,90,87,93,20,39,32,600,2,0,55,50,70,false,50,50
763280,Defender,70,89,86,92,20,39,56,600,1,0,51,50,70,false,50,50
763281,Forward,63,91,89,93,20,39,186,600,2,0,52,50,70,false,50,50
763282,Midfielder,74,90,87,93,20,39,32,600,1,0,61,51,70,false,50,50
763283,Defender,72,89,86,93,20,39,55,600,4,0,60,50,70,false,50,50
763292,Forward,65,91,89,94,20,39,188,600,6,0,50,50,70,false,50,50
763293,Midfielder,75,91,89,94,20,39,39,600,2,0,50,50,70,false,50,50
763294,Defender,76,91,88,94,20,39,56,600,1,0,52,50,70,false,50,50
763295,Forward,65,91,89,94,20,39,167,600,3,0,53,50,70,false,50,50
763288,Midfielder,75,91,87,94,20,39,32,600,3,0,51,50,70,false,50,50
763289,Defender,73,89,87,93,20,39,59,600,2,0,51,50,70,false,50,50
763290,Forward,65,92,90,95,20,39,187,600,1,0,51,50,70,false,50,50
763291,Midfielder,69,87,85,89,20,39,41,600,2,0,51,50,70,false,50,50
763300,Defender,74,89,87,93,20,39,59,600,2,0,69,53,70,false,50,50
763301,Forward,62,90,89,93,20,39,181,600,2,0,71,54,70,false,50,50
763302,Midfielder,70,86,84,88,20,39,48,600,5,0,63,51,70,false,50,50
763303,Defender,75,90,87,93,20,39,61,600,1,0,63,51,70,false,50,50
763296,Forward,65,91,89,93,20,39,172,600,2,0,63,52,70,false,50,50
763297,Midfielder,75,91,88,93,20,39,31,600,1,0,63,52,70,false,50,50
763298,Defender,76,92,86,95,20,39,63,600,2,0,67,53,70,false,50,50
763299,Forward,65,91,90,94,20,39,187,600,1,0,67,53,70,false,50,50
763308,Midfielder,74,91,89,94,20,39,24,600,4,0,68,55,70,false,50,50
763309,Defender,73,89,86,92,20,39,55,600,4,0,68,55,70,false,50,50
763310,Forward,65,91,89,94,20,39,173,600,3,0,69,54,70,false,50,50
763311,Midfielder,73,89,86,92,20,39,28,600,2,0,69,54,70,false,50,50
763304,Defender,72,93,90,96,20,39,55,600,2,0,56,50,70,false,50,50
763305,Forward,65,91,89,93,20,39,166,600,3,0,55,50,70,false,50,50
763306,Midfielder,76,92,88,95,20,39,28,600,4,0,55,50,70,false,50,50
763307,Defender,77,94,91,97,20,39,61,600,4,0,54,50,70,false,50,50
763316,Forward,64,90,88,92,20,39,158,600,2,0,62,51,70,false,50,50
763317,Midfielder,75,91,87,94,20,39,36,600,1,0,61,51,70,false,50,50
763318,Defender,76,91,86,95,20,39,58,600,1,0,68,54,70,false,50,50
763319,Forward,63,91,89,94,20,39,170,600,2,0,70,54,70,false,50,50
763312,Midfielder,76,94,92,97,20,39,36,600,2,0,63,52,70,false,50,50
763313,Defender,76,92,87,95,20,39,57,600,0,0,63,52,70,false,50,50
763314,Forward,67,94,92,97,20,39,181,600,5,0,63,52,70,false,50,50
763315,Midfielder,77,94,87,97,20,39,24,600,2,0,61,52,70,false,50,50
763324,Defender,75,90,87,94,20,39,49,600,0,0,55,50,70,false,50,50
763325,Forward,66,93,91,96,20,39,171,600,1,0,55,50,70,false,50,50
763326,Midfielder,70,90,88,93,20,39,34,600,3,0,70,54,70,false,50,50
763327,Defender,74,89,85,92,20,39,58,600,2,0,68,54,70,false,50,50
763320,Forward,61,93,91,96,20,39,158,600,2,0,61,51,70,false,50,50
763321,Midfielder,73,89,84,92,20,39,36,600,2,0,60,50,70,false,50,50
763322,Defender,75,89,86,93,20,39,58,600,2,0,63,52,70,false,50,50
763323,Forward,65,91,89,94,20,39,181,600,2,0,64,52,70,false,50,50
763204,Midfielder,76,92,90,95,20,39,43,525,3,0,50,50,70,false,50,50
763205,Defender,71,92,88,95,20,39,51,526,3,0,50,50,70,false,50,50
763206,Forward,64,89,87,92,20,39,187,524,2,0,50,50,70,false,50,50
763207,Midfielder,75,91,88,94,20,39,24,523,4,0,50,50,70,false,50,50
763200,Defender,75,90,87,94,20,39,68,527,2,0,50,50,70,false,50,50
763201,Forward,64,90,88,93,20,39,157,523,3,0,50,50,70,false,50,50
763202,Midfielder,74,90,86,93,20,39,36,534,3,0,49,50,70,false,50,50
763203,Defender,75,91,88,94,20,39,48,533,2,0,49,50,70,false,50,50
763212,Forward,65,91,89,94,20,39,178,527,1,0,52,50,70,false,50,50
763213,Midfielder,75,90,88,93,20,39,26,525,3,0,52,50,70,false,50,50
763214,Defender,78,94,86,97,20,39,61,532,2,0,50,50,70,false,50,50
763215,Forward,64,90,89,93,20,39,189,532,0,0,50,50,70,false,50,50
763208,Midfielder,73,89,84,92,20,39,37,535,2,0,51,50,70,false,50,50
763209,Defender,75,91,88,94,20,39,49,534,0,0,51,50,70,false,50,50
763210,Forward,63,90,89,93,20,39,158,519,2,0,51,50,70,false,50,50
763211,Midfielder,74,90,86,93,20,39,44,520,4,0,51,50,70,false,50,50
763220,Defender,76,91,86,94,20,39,59,529,1,0,52,50,70,false,50,50
763221,Forward,63,88,86,91,20,39,175,529,0,0,52,50,70,false,50,50
763222,Midfielder,74,90,87,93,20,39,35,526,0,0,51,50,70,false,50,50
763223,Defender,74,91,88,94,20,39,56,528,3,0,52,50,70,false,50,50
763216,Forward,65,93,91,96,20,39,178,534,1,0,51,50,70,false,50,50
763217,Midfielder,71,93,91,96,20,39,31,535,2,0,51,50,70,false,50,50
763218,Defender,77,92,88,96,20,39,52,530,2,0,57,50,70,false,50,50
763219,Forward,64,90,87,92,20,39,193,530,3,0,57,50,70,false,50,50
763228,Midfielder,74,90,86,93,20,39,37,533,3,0,53,50,70,false,50,50
763229,Defender,71,91,88,94,20,39,45,532,1,0,53,50,70,false,50,50
763230,Forward,66,92,90,95,20,39,186,535,2,0,54,50,70,false,50,50
763231,Midfielder,75,91,88,94,20,39,35,535,2,0,54,50,70,false,50,50
763224,Defender,75,90,87,94,20,39,54,544,1,0,59,50,70,false,50,50
763225,Forward,64,90,88,93,20,39,155,541,2,0,58,50,70,false,50,50
763226,Midfielder,74,90,88,93,20,39,31,534,1,0,50,50,70,false,50,50
763227,Defender,76,91,88,94,20,39,70,533,3,0,50,50,70,false,50,50
