seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,scouted_avg,offer_seasons,offers_total,offers_wage_avg,offers_wage_max
690950,Defender,High,64,92,87,96,20,39,65,599,4,0,48,50,70,false,50,50,19332,99,11,15,212,277
690951,Forward,Low,64,83,81,94,20,39,154,600,1,0,48,50,70,false,50,50,19360,99,8,13,202,262
690944,Forward,Medium,63,87,85,93,20,39,172,600,3,0,56,50,70,false,50,50,25356,99,11,15,229,297
690945,Forward,High,64,91,89,94,20,39,183,600,5,0,55,50,70,false,50,50,24685,99,8,15,213,281
690946,Midfielder,Low,64,81,74,93,20,39,28,600,2,0,51,50,70,false,50,50,22455,99,10,14,202,297
690947,Midfielder,Medium,64,87,84,94,20,39,21,600,2,0,50,50,70,false,50,50,22476,99,12,20,224,299
690956,Midfielder,High,64,89,88,93,20,39,19,600,1,0,51,50,70,false,50,50,21362,99,12,18,205,284
690957,Defender,Low,64,81,77,94,20,39,53,600,2,0,51,50,70,false,50,50,21378,99,9,14,210,285
690958,Defender,Medium,64,86,82,94,20,39,58,600,2,0,50,50,70,false,50,50,20577,99,11,15,213,295
690959,Defender,High,64,89,86,93,20,39,58,600,2,0,51,50,70,false,50,50,21207,99,11,17,204,278
690952,Forward,Low,62,82,80,93,20,39,143,600,0,0,51,50,70,false,50,50,19359,99,11,18,210,286
690953,Forward,Medium,64,87,85,93,20,39,185,600,1,0,51,50,70,false,50,50,19958,99,11,20,198,283
690954,Forward,High,64,93,92,97,20,39,189,600,3,0,52,50,70,false,50,50,22365,99,11,17,193,283
690955,Midfielder,Low,64,81,79,94,20,39,25,600,7,0,52,50,70,false,50,50,22121,99,10,13,202,281
690964,Midfielder,Medium,64,86,83,93,20,39,26,600,0,0,51,50,70,false,50,50,21668,99,12,21,218,309
690965,Midfielder,High,64,91,85,95,20,39,27,600,1,0,53,50,70,false,50,50,22772,99,11,15,200,292
690966,Defender,Low,64,81,78,94,20,39,56,600,3,0,52,50,70,false,50,50,23241,99,10,13,249,300
690967,Defender,Medium,64,88,85,96,20,39,64,600,2,0,52,50,70,false,50,50,23834,99,10,14,230,303
690960,Defender,High,64,89,87,94,20,39,44,600,0,0,52,50,70,false,50,50,24578,99,8,13,226,293
690961,Forward,Low,64,84,82,95,20,39,159,600,2,0,54,50,70,false,50,50,25251,99,11,16,202,291
690962,Forward,Medium,64,90,88,97,20,39,180,600,5,0,52,50,70,false,50,50,25551,99,11,16,216,293
690963,Forward,High,64,93,91,96,20,39,186,600,1,0,51,50,70,false,50,50,25505,99,13,20,224,300
690972,Midfielder,Low,64,80,76,92,20,39,28,600,2,0,54,50,70,false,50,50,24630,99,11,14,195,288
690973,Midfielder,Medium,64,86,80,93,20,39,23,600,1,0,53,50,70,false,50,50,24652,99,9,14,219,307
690974,Midfielder,High,64,89,85,93,20,39,25,600,3,0,54,50,70,false,50,50,25659,99,12,19,215,304
690975,Defender,Low,64,82,78,94,20,39,55,600,2,0,55,50,70,false,50,50,26711,99,9,14,200,288
690968,Defender,Medium,64,89,86,97,20,39,54,600,2,0,54,50,70,false,50,50,21121,99,8,13,209,284
690969,Defender,High,64,90,87,94,20,39,68,600,0,0,54,50,70,false,50,50,20718,99,10,15,235,287
690970,Forward,Low,64,82,79,93,20,39,175,600,3,0,55,50,70,false,50,50,24503,99,11,15,198,276
690971,Forward,Medium,62,88,86,94,20,39,154,600,1,0,55,50,70,false,50,50,24781,99,10,17,208,289
690980,Forward,High,64,93,91,96,20,39,172,591,2,0,50,50,70,false,50,50,17574,99,13,20,219,300
690981,Midfielder,Low,64,81,78,93,20,39,28,591,5,0,50,50,70,false,50,50,17973,99,11,18,216,290
690982,Midfielder,Medium,64,86,84,93,20,39,28,599,0,0,50,50,70,false,50,50,21870,99,12,19,209,272
690983,Midfielder,High,64,91,88,94,20,39,25,599,1,0,50,50,70,false,50,50,21750,99,10,14,234,297
690976,Defender,Low,64,80,77,93,20,39,54,598,0,0,50,50,70,false,50,50,19675,99,14,23,213,296
690977,Defender,Medium,64,85,82,93,20,39,57,599,4,0,50,50,70,false,50,50,20507,99,12,19,216,275
690978,Defender,High,64,89,86,93,20,39,58,600,1,0,57,50,70,false,50,50,25887,99,6,9,213,296
690979,Forward,Low,64,83,81,94,20,39,157,600,1,0,57,50,70,false,50,50,25834,99,10,16,197,311
690988,Forward,Medium,64,89,87,96,20,39,214,600,2,0,52,50,70,false,50,50,22342,99,11,18,204,297
690989,Forward,High,64,90,88,93,20,39,208,600,0,0,52,50,70,false,50,50,22263,99,10,12,207,296
690990,Midfielder,Low,64,84,82,96,20,39,29,599,3,0,52,50,70,false,50,50,22919,99,8,11,213,296
690991,Midfielder,Medium,64,86,82,93,20,39,34,600,1,0,52,50,70,false,50,50,23106,99,11,16,223,301
690984,Midfielder,High,64,92,86,95,20,39,35,600,1,0,52,50,70,false,50,50,23190,99,11,16,225,303
690985,Defender,Low,64,81,77,93,20,39,45,600,3,0,52,50,70,false,50,50,23618,99,8,15,227,301
690986,Defender,Medium,64,85,82,93,20,39,49,600,2,0,52,50,70,false,50,50,20394,99,13,21,217,307
690987,Defender,High,64,92,89,96,20,39,63,600,1,0,52,50,70,false,50,50,20607,99,10,13,219,296
690996,Forward,Low,64,82,80,93,20,39,172,594,3,0,53,50,70,false,50,50,19193,99,11,15,213,306
690997,Forward,Medium,64,89,87,96,20,39,185,597,3,0,53,50,70,false,50,50,20232,99,9,13,213,276
690998,Forward,High,64,93,92,96,20,39,178,598,4,0,50,50,70,false,50,50,19618,99,6,8,213,285
690999,Midfielder,Low,64,84,82,97,20,39,34,597,5,0,49,50,70,false,50,50,19603,99,9,16,204,284
690992,Midfielder,Medium,64,87,85,94,20,39,29,600,2,0,53,50,70,false,50,50,22327,99,14,18,203,302
690993,Midfielder,High,64,89,88,93,20,39,30,600,3,0,53,50,70,false,50,50,22054,99,11,17,198,277
690994,Defender,Low,64,80,77,93,20,39,49,600,2,0,50,50,70,false,50,50,20534,99,10,16,196,274
690995,Defender,Medium,64,87,84,94,20,39,62,600,0,0,49,50,70,false,50,50,20228,99,12,19,214,278
691004,Defender,High,64,89,86,93,20,39,54,600,2,0,53,50,70,false,50,50,22757,99,7,11,207,313
691005,Forward,Low,64,82,80,93,20,39,155,600,0,0,53,50,70,false,50,50,22999,99,12,17,210,287
691006,Forward,Medium,64,86,84,92,20,39,159,599,2,0,52,50,70,false,50,50,19125,99,9,13,230,313
691007,Forward,High,64,91,89,93,20,39,189,600,3,0,52,50,70,false,50,50,19410,99,10,15,218,275
691000,Midfielder,Low,64,82,78,94,20,39,33,600,0,0,53,50,70,false,50,50,21510,99,10,18,209,306
691001,Midfielder,Medium,64,86,80,93,20,39,21,599,1,0,53,50,70,false,50,50,20536,99,11,17,224,312
691002,Midfielder,High,64,88,87,92,20,39,27,600,2,0,52,50,70,false,50,50,20525,99,12,19,197,294
691003,Defender,Low,64,83,80,96,20,39,43,598,3,0,52,50,70,false,50,50,19589,99,13,21,211,301
690884,Defender,Medium,64,86,83,94,20,39,54,592,3,0,57,50,70,false,50,50,22442,99,10,15,212,309
690885,Defender,High,64,92,89,96,20,39,69,593,4,0,57,50,70,false,50,50,22358,99,7,11,235,297
690886,Forward,Low,64,82,80,93,20,39,155,598,1,0,61,51,70,false,50,50,25083,99,10,15,210,297
690887,Forward,Medium,63,86,85,93,20,39,185,599,1,0,61,51,70,false,50,50,25241,99,8,11,208,296
690880,Forward,High,64,91,90,94,20,39,189,597,2,0,63,52,70,false,50,50,25431,99,11,16,204,294
690881,Midfielder,Low,64,81,78,92,20,39,30,597,1,0,63,52,70,false,50,50,25317,99,11,16,211,282
690882,Midfielder,Medium,64,88,86,95,20,39,29,598,5,0,64,52,70,false,50,50,25913,99,10,15,208,276
690883,Midfielder,High,64,93,88,97,20,39,34,597,4,0,64,52,70,false,50,50,25663,99,10,15,246,312
690892,Defender,Low,64,84,81,97,20,39,59,598,1,0,63,52,70,false,50,50,26499,99,11,18,207,288
690893,Defender,Medium,64,87,84,94,20,39,41,599,1,0,63,52,70,false,50,50,26896,99,9,11,214,287
690894,Defender,High,64,92,87,96,20,39,57,595,1,0,62,51,70,false,50,50,25625,99,10,15,208,298
690895,Forward,Low,64,81,79,92,20,39,149,594,4,0,61,51,70,false,50,50,25609,99,10,15,225,295
690888,Forward,Medium,63,85,83,91,20,39,186,598,8,0,67,52,70,false,50,50,27179,99,15,23,206,282
690889,Forward,High,63,88,87,91,20,39,199,598,4,0,67,52,70,false,50,50,27218,99,9,15,228,307
690890,Midfielder,Low,64,83,81,95,20,39,26,599,3,0,63,52,70,false,50,50,26649,99,8,12,211,272
690891,Midfielder,Medium,64,87,83,94,20,39,32,599,2,0,64,52,70,false,50,50,26839,99,9,13,195,288
690900,Midfielder,High,64,91,89,94,20,39,35,600,7,0,66,51,70,false,50,50,25900,99,13,18,210,277
690901,Defender,Low,64,80,77,93,20,39,56,600,4,0,65,51,70,false,50,50,25555,99,10,15,221,283
690902,Defender,Medium,64,86,83,94,20,39,64,592,5,0,58,50,70,false,50,50,20675,99,9,14,213,295
690903,Defender,High,64,89,86,93,20,39,60,591,4,0,58,50,70,false,50,50,20272,99,12,19,219,301
690896,Forward,Low,64,85,82,96,20,39,166,597,3,0,60,50,70,false,50,50,23300,99,9,14,198,279
690897,Forward,Medium,64,87,85,93,20,39,158,597,2,0,60,50,70,false,50,50,23357,99,7,9,227,288
690898,Forward,High,64,91,90,94,20,39,196,599,2,0,66,52,70,false,50,50,26392,99,9,13,219,293
690899,Midfielder,Low,64,81,79,93,20,39,29,598,1,0,66,52,70,false,50,50,26174,99,11,17,191,285
690908,Midfielder,Medium,64,87,85,94,20,39,23,599,2,0,60,50,70,false,50,50,24225,99,12,16,227,291
690909,Midfielder,High,64,92,90,95,20,39,20,596,3,0,59,50,70,false,50,50,23463,99,14,20,204,285
690910,Defender,Low,64,84,80,97,20,39,50,600,1,0,66,52,70,false,50,50,27477,99,9,14,193,276
690911,Defender,Medium,64,86,82,94,20,39,68,600,2,0,67,53,70,false,50,50,27790,99,10,14,200,277
690904,Defender,High,64,90,87,94,20,39,54,590,2,0,61,52,70,false,50,50,23832,99,10,13,202,295
690905,Forward,Low,64,84,82,96,20,39,162,591,4,0,62,52,70,false,50,50,24088,99,11,16,214,278
690906,Forward,Medium,63,87,85,93,20,39,171,600,1,0,69,55,70,false,50,50,28708,99,14,24,214,287
690907,Forward,High,64,93,91,96,20,39,210,600,2,0,70,55,70,false,50,50,29674,99,10,17,214,285
690916,Midfielder,Low,64,80,78,92,20,39,41,540,4,0,51,50,70,false,50,50,11968,95,11,18,211,304
690917,Midfielder,Medium,64,86,84,93,20,39,36,540,5,0,51,50,70,false,50,50,11874,96,9,16,244,292
690918,Midfielder,High,64,93,91,96,20,39,13,533,1,0,48,50,70,false,50,50,11296,95,11,18,207,293
690919,Defender,Low,64,82,78,94,20,39,41,532,5,0,48,50,70,false,50,50,11328,95,8,10,227,286
690912,Defender,Medium,64,88,85,96,20,39,61,532,1,0,46,50,70,false,50,50,10845,93,12,20,234,310
690913,Defender,High,64,90,87,95,20,39,83,533,2,0,46,50,70,false,50,50,10866,91,8,11,215,286
690914,Forward,Low,61,84,82,95,20,39,134,545,2,0,53,50,70,false,50,50,12385,96,9,15,221,293
690915,Forward,Medium,64,88,86,94,20,39,178,544,3,0,53,50,70,false,50,50,12457,95,11,17,213,266
690924,Forward,High,64,90,88,93,20,39,175,526,0,0,46,50,70,false,50,50,10542,89,9,12,210,286
690925,Midfielder,Low,64,81,78,93,20,39,24,527,7,0,46,50,70,false,50,50,10678,90,9,13,205,287
690926,Midfielder,Medium,64,86,84,93,20,39,36,530,4,0,53,50,70,false,50,50,11893,92,7,9,227,301
690927,Midfielder,High,64,89,88,93,20,39,29,529,2,0,52,50,70,false,50,50,11848,92,12,21,214,295
690920,Defender,Low,64,82,79,95,20,39,46,522,3,0,46,50,70,false,50,50,10142,88,9,15,218,290
690921,Defender,Medium,64,89,86,97,20,39,41,523,3,0,46,50,70,false,50,50,10199,89,11,16,203,298
690922,Defender,High,64,91,89,95,20,39,54,530,2,0,48,50,70,false,50,50,11245,91,9,11,219,290
690923,Forward,Low,63,80,78,91,20,39,155,530,1,0,48,50,70,false,50,50,11491,92,12,19,218,305
690932,Forward,Medium,64,87,85,94,20,39,177,546,3,0,47,50,70,false,50,50,11840,94,12,17,218,287
690933,Forward,High,61,93,91,96,20,39,161,547,1,0,47,50,70,false,50,50,12104,94,9,14,183,261
690934,Midfielder,Low,64,80,77,92,20,39,35,534,0,0,47,50,70,false,50,50,11260,93,12,19,193,286
690935,Midfielder,Medium,64,88,86,95,20,39,20,533,5,0,47,50,70,false,50,50,11285,94,14,17,220,298
690928,Midfielder,High,64,90,88,93,20,39,24,537,3,0,46,50,70,false,50,50,10868,91,12,21,226,302
690929,Defender,Low,64,83,79,97,20,39,61,538,3,0,46,50,70,false,50,50,11155,91,8,11,206,280
690930,Defender,Medium,64,87,82,94,20,39,61,535,1,0,46,50,70,false,50,50,10439,90,8,11,190,252
690931,Defender,High,64,90,87,94,20,39,65,535,3,0,47,50,70,false,50,50,10575,91,8,11,213,273
690940,Forward,Low,63,82,80,93,20,39,176,529,2,0,46,50,70,false,50,50,10815,92,9,9,212,275
690941,Forward,Medium,63,88,86,94,20,39,160,530,3,0,46,50,70,false,50,50,10909,93,10,15,210,293
690942,Forward,High,64,91,89,94,20,39,165,531,2,0,46,50,70,false,50,50,10653,92,11,15,225,303
690943,Midfielder,Low,64,79,75,91,20,39,22,530,1,0,47,50,70,false,50,50,10736,92,9,14,197,269
690936,Midfielder,Medium,64,86,84,93,20,39,23,524,1,0,46,50,70,false,50,50,10703,90,11,16,220,294
690937,Midfielder,High,64,89,87,92,20,39,17,522,4,0,46,50,70,false,50,50,10578,90,10,16,220,293
690938,Defender,Low,64,82,77,94,20,39,68,525,2,0,47,50,70,false,50,50,11117,93,13,17,216,304
690939,Defender,Medium,64,89,86,97,20,39,55,528,6,0,47,50,70,false,50,50,11286,93,7,10,219,261
690820,Defender,High,64,92,90,97,20,39,57,600,1,0,61,51,70,false,50,50,26411,99,13,17,201,260
690821,Forward,Low,64,82,79,93,20,39,152,600,1,0,60,50,70,false,50,50,26185,99,10,15,204,291
690822,Forward,Medium,64,89,87,95,20,39,165,600,1,0,70,58,70,false,50,50,33136,99,11,16,209,298
690823,Forward,High,64,93,91,96,20,39,156,600,1,0,69,57,70,false,50,50,32656,99,11,16,245,307
690816,Midfielder,Low,64,82,80,94,20,39,28,600,2,0,62,52,70,false,50,50,27962,99,9,15,225,303
690817,Midfielder,Medium,64,86,83,93,20,39,27,600,2,0,62,51,70,false,50,50,27622,99,11,16,205,268
690818,Midfielder,High,64,88,85,91,20,39,31,600,4,0,64,55,70,false,50,50,28900,99,10,16,217,296
690819,Defender,Low,64,81,76,93,20,39,47,600,2,0,64,55,70,false,50,50,29441,99,11,18,218,274
690828,Defender,Medium,64,86,82,94,20,39,44,598,1,0,62,53,70,false,50,50,28005,99,9,15,225,278
690829,Defender,High,64,92,87,97,20,39,64,596,3,0,61,51,70,false,50,50,26851,99,6,7,193,266
690830,Forward,Low,64,85,82,96,20,39,160,599,4,0,64,52,70,false,50,50,27834,99,6,8,231,307
690831,Forward,Medium,63,88,86,94,20,39,171,599,3,0,64,52,70,false,50,50,27653,99,11,15,212,284
690824,Forward,High,63,89,88,92,20,39,192,600,3,0,58,50,70,false,50,50,26626,99,11,19,196,278
690825,Midfielder,Low,64,83,80,95,20,39,26,600,3,0,58,50,70,false,50,50,26415,99,9,12,222,292
690826,Midfielder,Medium,64,89,82,97,20,39,29,599,1,0,64,54,70,false,50,50,28186,99,9,12,208,302
690827,Midfielder,High,64,88,87,92,20,39,23,598,0,0,65,54,70,false,50,50,28325,99,11,14,210,286
690836,Defender,Low,64,81,78,94,20,39,36,600,4,0,64,54,70,false,50,50,30657,99,11,17,226,306
690837,Defender,Medium,64,87,82,94,20,39,59,600,3,0,64,53,70,false,50,50,30818,99,10,19,202,296
690838,Defender,High,64,89,86,93,20,39,56,600,2,0,59,50,70,false,50,50,24669,99,10,17,230,298
690839,Forward,Low,64,83,81,94,20,39,156,600,3,0,57,50,70,false,50,50,23595,99,8,12,226,295
690832,Forward,Medium,63,86,85,93,20,39,156,600,0,0,54,50,70,false,50,50,23918,99,13,20,206,264
690833,Forward,High,64,91,89,93,20,39,186,600,2,0,55,50,70,false,50,50,23861,99,11,15,214,297
690834,Midfielder,Low,64,82,79,93,20,39,28,600,1,0,63,51,70,false,50,50,29217,99,10,15,215,291
690835,Midfielder,Medium,64,87,85,94,20,39,23,600,4,0,63,52,70,false,50,50,29114,99,10,18,227,303
690844,Midfielder,High,64,89,88,93,20,39,21,600,1,0,59,50,70,false,50,50,27659,99,12,20,205,294
690845,Defender,Low,64,84,80,97,20,39,56,600,2,0,58,50,70,false,50,50,27276,99,11,15,212,291
690846,Defender,Medium,64,85,82,93,20,39,68,600,2,0,61,51,70,false,50,50,28204,99,10,18,186,242
690847,Defender,High,64,92,89,96,20,39,54,600,3,0,60,50,70,false,50,50,27602,99,10,14,207,289
690840,Forward,Low,64,83,81,95,20,39,157,594,3,0,57,50,70,false,50,50,24205,99,11,16,211,274
690841,Forward,Medium,64,89,87,95,20,39,174,594,1,0,56,50,70,false,50,50,24112,99,10,17,203,297
690842,Forward,High,64,90,89,93,20,39,166,600,3,0,65,52,70,false,50,50,28253,99,12,17,228,291
690843,Midfielder,Low,64,84,82,96,20,39,29,600,3,0,65,52,70,false,50,50,27821,99,14,17,202,285
690852,Midfielder,Medium,64,89,84,96,20,39,31,573,1,0,51,50,70,false,50,50,14728,98,9,12,192,280
690853,Midfielder,High,64,91,88,94,20,39,26,573,2,0,50,50,70,false,50,50,14581,98,6,8,194,291
690854,Defender,Low,64,81,77,94,20,39,43,573,4,0,48,50,70,false,50,50,14072,97,7,8,224,265
690855,Defender,Medium,64,87,83,94,20,39,52,571,2,0,48,50,70,false,50,50,14035,98,13,20,193,280
690848,Defender,High,64,92,89,96,20,39,61,570,2,0,47,50,70,false,50,50,13143,97,8,13,192,271
690849,Forward,Low,64,83,81,94,20,39,167,569,2,0,47,50,70,false,50,50,13083,98,13,19,202,280
690850,Forward,Medium,64,87,85,94,20,39,208,574,5,0,54,50,70,false,50,50,15055,98,11,17,203,288
690851,Forward,High,64,94,92,96,20,39,193,574,5,0,54,50,70,false,50,50,15239,98,9,16,221,312
690860,Midfielder,Low,64,83,78,96,20,39,27,567,1,0,48,50,70,false,50,50,13618,97,12,19,202,286
690861,Midfielder,Medium,64,87,83,94,20,39,30,566,5,0,48,50,70,false,50,50,13532,98,6,9,227,282
690862,Midfielder,High,64,91,89,95,20,39,34,570,2,0,51,50,70,false,50,50,14463,97,8,11,209,290
690863,Defender,Low,64,82,78,94,20,39,54,568,2,0,51,50,70,false,50,50,14479,97,10,14,205,276
690856,Defender,Medium,64,86,83,94,20,39,48,562,3,0,48,50,70,false,50,50,13369,97,10,16,211,286
690857,Defender,High,64,90,87,94,20,39,68,563,4,0,48,50,70,false,50,50,13464,97,12,21,201,283
690858,Forward,Low,62,83,81,94,20,39,147,562,1,0,50,50,70,false,50,50,13778,96,10,15,200,280
690859,Forward,Medium,64,88,86,94,20,39,173,562,4,0,52,50,70,false,50,50,14200,96,13,15,206,290
690868,Forward,High,64,91,90,94,20,39,185,575,3,0,46,50,70,false,50,50,13785,98,9,13,201,262
690869,Midfielder,Low,64,81,79,93,20,39,25,574,2,0,47,50,70,false,50,50,14008,98,11,18,206,286
690870,Midfielder,Medium,64,87,84,94,20,39,31,566,4,0,50,50,70,false,50,50,14053,97,11,16,212,273
690871,Midfielder,High,64,91,88,94,20,39,38,566,3,0,50,50,70,false,50,50,14048,98,8,14,217,280
690864,Defender,Low,64,83,80,96,20,39,53,572,3,0,48,50,70,false,50,50,14406,98,10,14,194,274
690865,Defender,Medium,64,85,82,93,20,39,35,574,2,0,48,50,70,false,50,50,14571,98,11,16,213,282
690866,Defender,High,64,91,88,95,20,39,68,574,2,0,46,50,70,false,50,50,13752,97,6,9,185,243
690867,Forward,Low,64,82,80,93,20,39,162,571,0,0,46,50,70,false,50,50,13600,97,8,13,207,305
690876,Forward,Medium,64,88,86,94,20,39,160,572,3,0,48,50,70,false,50,50,14003,97,10,18,219,305
690877,Forward,High,64,92,90,95,20,39,172,573,1,0,48,50,70,false,50,50,14034,98,11,16,238,302
690878,Midfielder,Low,64,82,78,94,20,39,33,567,2,0,47,50,70,false,50,50,13230,96,10,15,206,286
690879,Midfielder,Medium,64,87,85,94,20,39,27,570,3,0,47,50,70,false,50,50,13622,97,11,16,207,290
690872,Midfielder,High,64,93,91,97,20,39,32,563,2,0,46,50,70,false,50,50,13167,96,7,11,196,293
690873,Defender,Low,64,81,78,94,20,39,45,562,2,0,47,50,70,false,50,50,13156,96,10,11,229,313
690874,Defender,Medium,64,85,81,92,20,39,55,557,2,0,49,50,70,false,50,50,12715,95,8,12,201,296
690875,Defender,High,64,89,87,94,20,39,46,557,1,0,49,50,70,false,50,50,12641,95,11,17,224,311
690756,Forward,Low,63,83,81,94,20,39,150,600,1,0,52,50,70,false,50,50,25878,99,10,16,198,277
690757,Forward,Medium,64,87,85,93,20,39,161,600,1,0,53,50,70,false,50,50,26328,99,9,11,225,285
690758,Forward,High,64,90,88,92,20,39,184,600,1,0,56,50,70,false,50,50,26812,99,11,18,216,312
690759,Midfielder,Low,64,84,76,96,20,39,19,600,4,0,57,50,70,false,50,50,27327,99,11,15,216,296
690752,Midfielder,Medium,64,88,86,95,20,39,29,600,1,0,49,50,70,false,50,50,24489,99,10,13,196,278
690753,Midfielder,High,64,90,89,94,20,39,27,600,1,0,50,50,70,false,50,50,24551,99,9,14,215,307
690754,Defender,Low,64,82,76,94,20,39,43,600,3,0,50,50,70,false,50,50,23784,99,13,19,200,301
690755,Defender,Medium,64,86,83,94,20,39,71,600,5,0,50,50,70,false,50,50,24012,99,14,20,215,310
690764,Defender,High,64,91,88,95,20,39,68,600,1,0,53,50,70,false,50,50,27120,99,5,9,236,298
690765,Forward,Low,64,85,82,96,20,39,175,600,2,0,56,50,70,false,50,50,27929,99,10,14,198,291
690766,Forward,Medium,62,89,87,96,20,39,166,600,1,0,53,50,70,false,50,50,24384,99,9,11,216,290
690767,Forward,High,64,90,88,93,20,39,179,600,1,0,53,50,70,false,50,50,24436,99,9,13,202,298
690760,Midfielder,Low,64,80,76,92,20,39,29,600,4,0,52,50,70,false,50,50,26026,99,12,17,203,284
690761,Midfielder,Medium,64,87,83,94,20,39,30,600,3,0,53,50,70,false,50,50,26679,99,12,17,197,285
690762,Midfielder,High,64,90,88,94,20,39,23,600,2,0,51,50,70,false,50,50,25687,99,9,13,221,292
690763,Defender,Low,64,81,77,94,20,39,60,600,0,0,50,50,70,false,50,50,24762,99,10,16,211,296
690772,Defender,Medium,64,85,81,92,20,39,55,600,3,0,56,50,70,false,50,50,26163,99,10,15,203,290
690773,Defender,High,64,93,90,97,20,39,55,600,1,0,55,50,70,false,50,50,25902,99,6,12,200,295
690774,Forward,Low,63,85,83,96,20,39,164,600,1,0,55,50,70,false,50,50,26262,99,13,21,247,302
690775,Forward,Medium,64,89,87,95,20,39,157,600,1,0,56,50,70,false,50,50,26664,99,8,15,210,308
690768,Forward,High,64,89,87,92,20,39,187,600,1,0,52,50,70,false,50,50,19825,99,11,17,209,309
690769,Midfielder,Low,64,80,74,92,20,39,24,600,1,0,52,50,70,false,50,50,20266,99,8,13,222,297
690770,Midfielder,Medium,64,87,85,94,20,39,26,600,2,0,52,50,70,false,50,50,23714,99,10,15,214,289
690771,Midfielder,High,64,90,88,93,20,39,20,600,2,0,52,50,70,false,50,50,24234,99,12,20,211,280
690780,Defender,Low,64,82,78,95,20,39,50,600,2,0,72,56,70,false,50,50,32471,99,11,17,224,301
690781,Defender,Medium,64,87,84,95,20,39,50,600,2,0,73,57,70,false,50,50,32917,99,11,18,215,289
690782,Defender,High,64,91,88,95,20,39,58,600,3,0,63,51,70,false,50,50,30162,99,10,14,210,288
690783,Forward,Low,63,81,79,92,20,39,143,600,2,0,65,51,70,false,50,50,31012,99,11,17,200,297
690776,Forward,Medium,64,87,85,93,20,39,159,600,1,0,64,51,70,false,50,50,29394,99,11,18,209,286
690777,Forward,High,64,92,91,95,20,39,152,600,0,0,65,51,70,false,50,50,29870,99,10,16,198,274
690778,Midfielder,Low,64,82,79,94,20,39,31,600,2,0,53,50,70,false,50,50,25341,99,5,7,224,285
690779,Midfielder,Medium,64,89,87,96,20,39,34,600,1,0,53,50,70,false,50,50,25485,99,9,15,233,316
690788,Midfielder,High,64,90,82,93,20,39,25,580,2,0,45,50,70,false,50,50,15153,99,8,9,219,275
690789,Defender,Low,64,83,80,96,20,39,50,579,2,0,45,50,70,false,50,50,15366,98,11,15,211,270
690790,Defender,Medium,64,82,79,89,20,39,60,581,0,0,44,50,70,false,50,50,15639,98,10,16,212,309
690791,Defender,High,64,88,85,92,20,39,55,582,1,0,44,50,70,false,50,50,15539,98,11,19,195,257
690784,Forward,Low,64,83,80,94,20,39,171,585,1,0,50,50,70,false,50,50,18040,98,10,15,207,284
690785,Forward,Medium,64,87,85,93,20,39,187,585,2,0,50,50,70,false,50,50,18146,98,8,10,205,267
690786,Forward,High,64,89,87,92,20,39,191,580,2,0,45,50,70,false,50,50,14647,97,12,18,215,301
690787,Midfielder,Low,64,83,81,96,20,39,29,580,2,0,46,50,70,false,50,50,14892,97,11,18,226,295
690796,Midfielder,Medium,64,86,82,93,20,39,32,582,1,0,43,50,70,false,50,50,15317,99,12,18,231,291
690797,Midfielder,High,64,89,86,92,20,39,33,583,6,0,45,50,70,false,50,50,15544,99,10,15,208,288
690798,Defender,Low,64,81,77,94,20,39,50,575,0,0,47,50,70,false,50,50,15691,99,7,9,223,310
690799,Defender,Medium,64,85,82,93,20,39,62,574,1,0,47,50,70,false,50,50,15496,98,13,20,191,266
690792,Defender,High,64,89,86,93,20,39,74,588,3,0,45,50,70,false,50,50,17642,99,10,14,188,218
690793,Forward,Low,64,84,82,95,20,39,169,584,2,0,45,50,70,false,50,50,17131,99,10,14,220,299
690794,Forward,Medium,64,86,84,92,20,39,196,592,5,0,45,50,70,false,50,50,18190,99,6,11,233,295
690795,Forward,High,64,92,90,95,20,39,189,592,2,0,45,50,70,false,50,50,18068,99,9,16,235,315
690804,Midfielder,Low,64,84,82,97,20,39,21,580,1,0,44,50,70,false,50,50,15147,99,12,19,208,281
690805,Midfielder,Medium,64,89,85,96,20,39,25,580,4,0,44,50,70,false,50,50,15047,99,12,20,214,293
690806,Midfielder,High,64,90,84,93,20,39,39,584,1,0,46,50,70,false,50,50,16662,98,12,16,186,251
690807,Defender,Low,64,81,77,94,20,39,41,585,3,0,45,50,70,false,50,50,16484,98,13,20,222,294
690800,Defender,Medium,64,85,82,92,20,39,61,587,4,0,49,50,70,false,50,50,18154,99,9,12,229,297
690801,Defender,High,64,90,85,95,20,39,59,588,5,0,49,50,70,false,50,50,18456,99,10,16,230,310
690802,Forward,Low,64,84,82,95,20,39,154,582,1,0,52,50,70,false,50,50,18188,99,10,15,221,297
690803,Forward,Medium,64,87,85,93,20,39,176,581,1,0,51,50,70,false,50,50,17774,98,10,16,210,287
690812,Forward,High,64,91,89,94,20,39,183,586,2,0,45,50,70,false,50,50,16232,99,10,15,204,281
690813,Midfielder,Low,64,81,75,93,20,39,24,587,2,0,43,50,70,false,50,50,15535,99,13,22,208,286
